problem_id,source,code,cleaned_code,num_chars,num_lines,avg_line_length,max_line_length,num_digits,num_empty_lines,num_whitespace,num_indents,num_method_declarations,num_break,num_continue,num_with,num_assert,num_except,num_not,num_or,num_and,num_none,num_in,num_yield,num_pass,num_raise,num_for,num_while,num_comparators,num_local_vars,avg_name_length,max_name_length,num_function_calls,num_loops,num_if_statements,num_return_statements,num_exceptions_raised,num_list_comprehensions,num_dict_comprehensions,num_set_comprehensions,num_imported_modules,num_list_operations,num_dict_operations,num_set_operations,num_lambda_functions,num_generator_expressions,num_attributes_accessed,cyclomatic_complexity,halstead_operators,halstead_operands,halstead_length,halstead_volume,halstead_difficulty,halstead_effort,halstead_time,halstead_bugs
HumanEval/22,gpt4,"    return [value for value in values if isinstance(value, int)]
","return [value for value in values if isinstance(value, int)]",60,1,60.0,60,0,0,12,4,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0.0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0
HumanEval/23,gpt4,"    return len(string)
",return len(string),18,1,18.0,18,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
HumanEval/24,gpt4,"    for i in range(n-1, 0, -1):
        if n % i == 0:
            return i
    return None
","for i in range(n-1, 0, -1):
    if n % i == 0:
        return i
return None",75,4,18.0,27,4,0,40,28,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0.0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,3,4,5,19.60964047443681,34.86917501586544,2.8,97.63369004442322,5.424093891356845,0.011623058338621813
HumanEval/25,gpt4,"    i = 2
    factors = []
    while i * i <= n:
        if n % i:
            i += 1
        else:
            n //= i
            factors.append(i)
    if n > 1:
        factors.append(n)
    return factors
","i = 2
factors = []
while i * i <= n:
    if n % i:
        i += 1
    else:
        n //= i
        factors.append(i)
if n > 1:
    factors.append(n)
return factors",164,11,14.0,25,3,0,100,80,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,2,2,4.0,7,2,1,2,1,0,0,0,0,0,1,0,0,0,0,2,4,6,4,23.509775004326936,59.794705707972525,9.0,538.1523513717527,29.897352853986263,0.019931568569324175
HumanEval/26,gpt4,"    counts = {}
    for number in numbers:
        if number in counts:
            counts[number] += 1
        else:
            counts[number] = 1

    return [number for number in numbers if counts[number] == 1]
","counts = {}
for number in numbers:
    if number in counts:
        counts[number] += 1
    else:
        counts[number] = 1

return [number for number in numbers if counts[number] == 1]",186,8,25.571428571428573,60,3,1,73,52,0,0,0,0,0,0,0,2,0,0,3,0,0,0,2,0,1,2,10.0,14,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,5,3,5,16.36452797660028,27.0,1.8,48.6,2.7,0.009
HumanEval/27,gpt4,"    return string.swapcase()
",return string.swapcase(),24,1,24.0,24,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
HumanEval/28,gpt4,"    return ''.join(strings)
",return ''.join(strings),23,1,23.0,23,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
HumanEval/29,gpt4,"    return [s for s in strings if s.startswith(prefix)]
",return [s for s in strings if s.startswith(prefix)],51,1,51.0,51,0,0,11,4,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0.0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0
HumanEval/30,gpt4,"    return [i for i in l if i > 0]
",return [i for i in l if i > 0],30,1,30.0,30,1,0,13,4,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3,1,2,2.0,4.754887502163469,0.5,2.3774437510817346,0.1320802083934297,0.0015849625007211565
HumanEval/31,gpt4,"    if n <= 1:
        return False
    elif n <= 3:
        return True
    elif n % 2 == 0 or n % 3 == 0:
        return False
    i = 5
    while i * i <= n:
        if n % i == 0 or n % (i + 2) == 0:
            return False
        i += 6
    return True
","if n <= 1:
    return False
elif n <= 3:
    return True
elif n % 2 == 0 or n % 3 == 0:
    return False
i = 5
while i * i <= n:
    if n % i == 0 or n % (i + 2) == 0:
        return False
    i += 6
return True",211,12,16.666666666666668,38,11,0,120,76,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,7,1,1.0,1,0,1,4,5,0,0,0,0,0,0,0,0,0,0,0,8,6,17,84.99664330558272,217.13097389073664,5.647058823529412,1226.1513819712188,68.11952122062327,0.07237699129691222
HumanEval/32,gpt4,"    MAX_ITERATIONS = 10000
    TOLERANCE = 1e-6
    x = 0.0  # initial guess
    for _ in range(MAX_ITERATIONS):
        f_x = poly(xs, x)
        if abs(f_x) < TOLERANCE:  # found a root
            return x
        f_prime_x = poly(poly_derivative(xs), x)
        if f_prime_x == 0:  # derivative is zero, Newton's method fails
            raise ValueError(""Newton's method failed"")
        x -= f_x / f_prime_x  # Newton's method update
    raise ValueError(""Exceeded maximum iterations"")
    def poly(xs: list, x: float):
        return sum([coeff * math.pow(x, i) for i, coeff in enumerate(xs)])
    def poly_derivative(xs):
        return [i*coeff for i, coeff in enumerate(xs)][1:]

","MAX_ITERATIONS = 10000
TOLERANCE = 1e-6
x = 0.0
for _ in range(MAX_ITERATIONS):
    f_x = poly(xs, x)
    if abs(f_x) < TOLERANCE:
        return x
    f_prime_x = poly(poly_derivative(xs), x)
    if f_prime_x == 0:
        raise ValueError(""Newton's method failed"")
    x -= f_x / f_prime_x
raise ValueError(""Exceeded maximum iterations"")
def poly(xs: list, x: float):
    return sum([coeff * math.pow(x, i) for i, coeff in enumerate(xs)])
def poly_derivative(xs):
    return [i*coeff for i, coeff in enumerate(xs)][1:]
",521,16,31.5625,70,11,0,182,108,2,0,0,0,0,0,0,5,0,0,3,0,0,2,3,0,2,5,6.75,14,11,1,2,3,2,2,0,0,0,0,0,0,2,0,1,4,5,11,49.663388279447084,72.0,2.727272727272727,196.36363636363635,10.909090909090908,0.024
HumanEval/33,gpt4,"    # Extract the elements at indices divisible by three
    l_third = [l[i] for i in range(len(l)) if i % 3 == 0]

    # Sort the extracted elements
    l_third.sort()

    # Create a new list l' with elements from l at indices not divisible by three and sorted elements at indices divisible by three
    l_prime = [l_third.pop(0) if i % 3 == 0 else l[i] for i in range(len(l))]

    return l_prime
","l_third = [l[i] for i in range(len(l)) if i % 3 == 0]

l_third.sort()

l_prime = [l_third.pop(0) if i % 3 == 0 else l[i] for i in range(len(l))]

return l_prime",160,7,38.5,73,5,3,90,28,0,0,0,0,0,0,0,3,0,0,2,0,0,0,2,0,2,2,7.0,7,6,0,0,1,0,2,0,0,0,0,0,0,0,0,2,5,2,5,13.60964047443681,33.68825906469125,1.6,53.901214503506004,2.9945119168614447,0.011229419688230418
HumanEval/34,gpt4,"    return sorted(set(l))
",return sorted(set(l)),21,1,21.0,21,0,0,5,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
HumanEval/35,gpt4,"    if len(l) == 0:  # Check if the list is empty
        return None
    else:
        return max(l)
","if len(l) == 0:
    return None
else:
    return max(l)",55,4,13.0,17,1,0,37,24,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.0,0,2,0,1,2,0,0,0,0,0,0,0,0,0,0,0,2,1,2,2.0,4.754887502163469,0.5,2.3774437510817346,0.1320802083934297,0.0015849625007211565
HumanEval/36,gpt4,"    count = 0
    for i in range(n):
        if (i % 11 == 0 or i % 13 == 0) and '7' in str(i):
            count += str(i).count('7')
    return count
","count = 0
for i in range(n):
    if (i % 11 == 0 or i % 13 == 0) and '7' in str(i):
        count += str(i).count('7')
return count",131,5,25.4,54,9,0,55,32,0,0,0,0,0,0,0,2,1,0,2,0,0,0,1,0,2,1,5.0,5,4,1,1,1,0,0,0,0,0,0,0,0,0,0,1,5,6,14,68.81274391313339,103.72627427729671,3.4285714285714284,355.63294037930297,19.757385576627943,0.0345754247590989
HumanEval/37,gpt4,"    # Extract the values from the even indices
    even_indices_values = [l[i] for i in range(len(l)) if i % 2 == 0]
    # Sort the values
    even_indices_values.sort()

    # Create a new list l' that matches the required criteria
    new_l = [even_indices_values.pop(0) if i % 2 == 0 else l[i] for i in range(len(l))]

    return new_l
","even_indices_values = [l[i] for i in range(len(l)) if i % 2 == 0]
even_indices_values.sort()

new_l = [even_indices_values.pop(0) if i % 2 == 0 else l[i] for i in range(len(l))]

return new_l",191,6,46.5,83,5,2,75,28,0,0,0,0,0,0,0,3,0,0,2,0,0,0,2,0,2,2,12.0,19,6,0,0,1,0,2,0,0,0,0,0,0,0,0,2,5,2,5,13.60964047443681,33.68825906469125,1.6,53.901214503506004,2.9945119168614447,0.011229419688230418
HumanEval/38,gpt4,"    # split string to groups. Each of length 3.
    groups = [s[(3 * i):min((3 * i + 3), len(s))] for i in range((len(s) + 2) // 3)]
    # cycle elements in each group in reverse. Unless group has fewer elements than 3.
    groups = [(group[-1] + group[:-1]) if len(group) == 3 else group for group in groups]
    return """".join(groups)
    def encode_cyclic(s: str):
        # split string to groups. Each of length 3.
        groups = [s[(3 * i):min((3 * i + 3), len(s))] for i in range((len(s) + 2) // 3)]
        # cycle elements in each group. Unless group has fewer elements than 3.
        groups = [(group[1:] + group[0]) if len(group) == 3 else group for group in groups]
        return """".join(groups)

","groups = [s[(3 * i):min((3 * i + 3), len(s))] for i in range((len(s) + 2) // 3)]
groups = [(group[-1] + group[:-1]) if len(group) == 3 else group for group in groups]
return """".join(groups)
def encode_cyclic(s: str):
    groups = [s[(3 * i):min((3 * i + 3), len(s))] for i in range((len(s) + 2) // 3)]
    groups = [(group[1:] + group[0]) if len(group) == 3 else group for group in groups]
    return """".join(groups)
",417,7,58.57142857142857,87,16,0,172,64,1,0,0,0,0,0,0,4,0,0,4,0,0,0,4,0,2,1,6.0,6,12,0,0,2,0,4,0,0,0,0,0,0,1,0,2,4,5,19,92.32026322986493,210.90827503317323,3.9473684210526314,832.5326646046311,46.251814700257285,0.07030275834439108
HumanEval/39,gpt4,"    def is_prime(num: int) -> bool:
        if num <= 1:
            return False
        if num == 2:
            return True
        if num % 2 == 0:
            return False
        i = 3
        while i * i <= num:
            if num % i == 0:
                return False
            i += 2
        return True

    fib1, fib2 = 0, 1
    count = 0

    while count < n:
        fib1, fib2 = fib2, fib1 + fib2
        if is_prime(fib2):
            count += 1

    return fib2
","def is_prime(num: int) -> bool:
    if num <= 1:
        return False
    if num == 2:
        return True
    if num % 2 == 0:
        return False
    i = 3
    while i * i <= num:
        if num % i == 0:
            return False
        i += 2
    return True

fib1, fib2 = 0, 1
count = 0

while count < n:
    fib1, fib2 = fib2, fib1 + fib2
    if is_prime(fib2):
        count += 1

return fib2",400,23,18.9,34,20,3,225,172,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,3,6.0,12,1,2,5,6,0,0,0,0,0,0,0,0,1,0,0,3,6,13,63.61549134016113,152.92539048396907,5.538461538461538,846.9713934496748,47.05396630275971,0.050975130161323025
HumanEval/40,gpt4,"    l_len = len(l)
    if l_len < 3:
        return False
    for i in range(l_len - 2):
        for j in range(i + 1, l_len - 1):
            for k in range(j + 1, l_len):
                if l[i] + l[j] + l[k] == 0:
                    return True
    return False
","l_len = len(l)
if l_len < 3:
    return False
for i in range(l_len - 2):
    for j in range(i + 1, l_len - 1):
        for k in range(j + 1, l_len):
            if l[i] + l[j] + l[k] == 0:
                return True
return False",229,9,24.555555555555557,39,6,0,114,80,0,0,0,0,0,0,0,3,0,0,3,0,0,0,3,0,2,1,5.0,5,4,3,2,3,0,0,0,0,0,0,0,0,0,0,0,6,4,12,51.01955000865388,96.0,2.6666666666666665,256.0,14.222222222222221,0.032
HumanEval/41,gpt4,"    return n * n
",return n * n,12,1,12.0,12,0,0,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0.0,3.0,1.0,3.0,0.16666666666666666,0.001
HumanEval/42,gpt4,"    return [i + 1 for i in l]
",return [i + 1 for i in l],25,1,25.0,25,1,0,11,4,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,1,2,2.0,4.754887502163469,0.5,2.3774437510817346,0.1320802083934297,0.0015849625007211565
HumanEval/43,gpt4,"    # Use a set for O(1) lookups
    lookup = set()

    # Loop over the list
    for num in l:
        # If the negative of the current number is in the lookup set, we have a pair that sums to zero
        if -num in lookup:
            return True
        # Otherwise, add the current number to the lookup set
        lookup.add(num)

    # If we get to the end of the list without finding a pair that sums to zero, return False
    return False
","lookup = set()

for num in l:
    if -num in lookup:
        return True
    lookup.add(num)

return False",106,8,16.5,22,0,2,136,68,0,0,0,0,0,0,0,1,0,0,2,0,0,0,1,0,0,1,6.0,6,2,1,1,2,0,0,0,0,0,0,0,0,0,0,1,3,2,3,6.754887502163469,11.60964047443681,1.0,11.60964047443681,0.6449800263576005,0.0038698801581456034
HumanEval/44,gpt4,"    # Initialize an empty string to store the result
    result = """"

    # Continue until x becomes 0
    while x > 0:
        # Add the remainder when x is divided by base to the result
        result = str(x % base) + result
        # Update x by doing integer division by base
        x = x // base

    # If x was 0, return '0'
    return result if result else '0'
","result = """"

while x > 0:
    result = str(x % base) + result
    x = x // base

return result if result else '0'",113,7,21.4,35,2,2,115,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,3.5,6,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3,4,5,19.60964047443681,38.03910001730775,3.2,121.72512005538482,6.762506669743601,0.012679700005769252
HumanEval/45,gpt4,"    return 0.5 * a * h
",return 0.5 * a * h,18,1,18.0,18,2,0,9,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,4,8.0,13.931568569324174,0.5,6.965784284662087,0.3869880158145604,0.004643856189774725
HumanEval/46,gpt4,"    if n < 0:
        raise ValueError(""Negative arguments are not supported"")

    # Base cases
    if n == 0:
        return 0
    elif n == 1:
        return 0
    elif n == 2:
        return 2
    elif n == 3:
        return 0

    # Initialize base values
    a, b, c, d = 0, 0, 2, 0

    for _ in range(n - 3):
        a, b, c, d = b, c, d, a + b + c + d

    return d
","if n < 0:
    raise ValueError(""Negative arguments are not supported"")

if n == 0:
    return 0
elif n == 1:
    return 0
elif n == 2:
    return 2
elif n == 3:
    return 0

a, b, c, d = 0, 0, 2, 0

for _ in range(n - 3):
    a, b, c, d = b, c, d, a + b + c + d

return d",272,18,18.214285714285715,60,14,4,145,88,0,0,0,0,0,0,1,3,0,0,1,0,0,1,1,0,5,1,12.0,12,2,1,5,5,1,0,0,0,0,0,0,0,0,0,0,7,4,11,46.053747805010275,105.48604608143,3.272727272727273,345.22705990286187,19.179281105714548,0.03516201536047667
HumanEval/47,gpt4,"    l.sort()
    n = len(l)

    if n % 2 == 0:
        median1 = l[n // 2]
        median2 = l[n // 2 - 1]
        median = (median1 + median2) / 2
    else:
        median = l[n // 2]

    return median
","l.sort()
n = len(l)

if n % 2 == 0:
    median1 = l[n // 2]
    median2 = l[n // 2 - 1]
    median = (median1 + median2) / 2
else:
    median = l[n // 2]

return median",168,11,17.555555555555557,36,11,2,80,52,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,4,4.666666666666667,7,2,0,1,1,0,0,0,0,0,0,0,0,0,0,1,2,6,9,44.039100017307746,93.76537429460444,5.333333333333333,500.08199623789034,27.78233312432724,0.03125512476486815
HumanEval/48,gpt4,"    # Removing case sensitivity by converting the string to lowercase
    text = text.lower()

    # Compare the string with its reversed version
    return text == text[::-1]
","text = text.lower()

return text == text[::-1]",46,3,22.0,25,1,1,37,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4.0,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,2,3,6.754887502163469,11.60964047443681,1.0,11.60964047443681,0.6449800263576005,0.0038698801581456034
HumanEval/49,gpt4,"    return pow(2, n, p)
","return pow(2, n, p)",19,1,19.0,19,1,0,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
HumanEval/50,gpt4,"    return """".join([chr(((ord(ch) - ord(""a"") - 5) % 26) + ord(""a"")) if ch.isalpha() else ch for ch in s.lower()])
    def encode_shift(s: str) -> str:
        return """".join([chr(((ord(ch) - ord(""a"") + 5) % 26) + ord(""a"")) if ch.isalpha() else ch for ch in s.lower()])

","return """".join([chr(((ord(ch) - ord(""a"") - 5) % 26) + ord(""a"")) if ch.isalpha() else ch for ch in s.lower()])
def encode_shift(s: str) -> str:
    return """".join([chr(((ord(ch) - ord(""a"") + 5) % 26) + ord(""a"")) if ch.isalpha() else ch for ch in s.lower()])
",257,3,84.66666666666667,113,6,0,54,16,1,0,0,0,0,0,0,8,0,0,2,0,0,0,2,0,1,0,0.0,0,14,0,0,2,0,2,0,0,0,0,0,0,1,0,6,3,3,16,68.75488750216347,101.95026032264605,1.5,152.92539048396907,8.49585502688717,0.03398342010754868
HumanEval/51,gpt4,"    vowels = 'aeiouAEIOU'
    return ''.join([char for char in text if char not in vowels])
","vowels = 'aeiouAEIOU'
return ''.join([char for char in text if char not in vowels])",83,2,41.0,61,0,0,20,8,0,0,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,1,6.0,6,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,3,1,2,2.0,4.754887502163469,0.5,2.3774437510817346,0.1320802083934297,0.0015849625007211565
HumanEval/52,gpt4,"    return all(num < t for num in l)
",return all(num < t for num in l),32,1,32.0,32,0,0,11,4,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,1,2,2.0,4.754887502163469,0.5,2.3774437510817346,0.1320802083934297,0.0015849625007211565
HumanEval/53,gpt4,"    return x + y
",return x + y,12,1,12.0,12,0,0,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2.0,4.754887502163469,0.5,2.3774437510817346,0.1320802083934297,0.0015849625007211565
HumanEval/54,gpt4,"    return set(s0) == set(s1)
",return set(s0) == set(s1),25,1,25.0,25,2,0,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2.0,4.754887502163469,0.5,2.3774437510817346,0.1320802083934297,0.0015849625007211565
HumanEval/55,gpt4,"    if n == 0:
        return 0
    elif n == 1:
        return 1
    else:
        return fib(n - 1) + fib(n - 2)
","if n == 0:
    return 0
elif n == 1:
    return 1
else:
    return fib(n - 1) + fib(n - 2)",90,6,14.166666666666666,34,6,0,51,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0.0,0,2,0,2,3,0,0,0,0,0,0,0,0,0,0,0,3,3,6,20.264662506490406,47.548875021634686,2.5,118.87218755408671,6.604010419671484,0.01584962500721156
HumanEval/56,gpt4,"    stack = []
    for bracket in brackets:
        if bracket == '<':
            stack.append(bracket)
        elif bracket == '>':
            if not stack:
                return False
            stack.pop()
    return len(stack) == 0
","stack = []
for bracket in brackets:
    if bracket == '<':
        stack.append(bracket)
    elif bracket == '>':
        if not stack:
            return False
        stack.pop()
return len(stack) == 0",203,9,21.666666666666668,29,1,0,97,80,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,5,1,5.0,5,3,1,3,2,0,0,0,0,0,1,0,0,0,0,2,5,2,6,17.509775004326936,33.0,1.1666666666666667,38.5,2.138888888888889,0.011
HumanEval/57,gpt4,"    if len(l) < 2:  # if the list has less than two elements, it is considered monotonic
        return True

    is_increasing = l[1] > l[0]  # check the direction of the first two elements

    for i in range(2, len(l)):
        if (is_increasing and l[i] < l[i-1]) or (not is_increasing and l[i] > l[i-1]):
            return False  # return False as soon as the direction changes

    return True  # if we've gotten through the whole list without returning, it's monotonic
","if len(l) < 2:
    return True

is_increasing = l[1] > l[0]

for i in range(2, len(l)):
    if (is_increasing and l[i] < l[i-1]) or (not is_increasing and l[i] > l[i-1]):
        return False

return True  # if we've gotten through the whole list without returning, it's monotonic",280,10,38.714285714285715,87,6,3,117,44,0,0,0,1,0,0,2,2,2,0,1,0,0,0,1,0,4,1,13.0,13,3,1,2,3,0,0,0,0,0,0,0,0,0,0,0,7,6,16,79.50977500432694,129.32351694048162,3.5625,460.7150291004658,25.595279394470325,0.04310783898016054
HumanEval/58,gpt4,"    # use set intersection to find common elements and sorted to order them
    return sorted(set(l1) & set(l2))
",return sorted(set(l1) & set(l2)),32,1,32.0,32,2,0,23,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2.0,4.754887502163469,0.5,2.3774437510817346,0.1320802083934297,0.0015849625007211565
HumanEval/59,gpt4,"    # Divide by 2 until n is odd
    while n % 2 == 0:
        largest_prime = 2
        n /= 2

    # Try odd numbers up to sqrt(n)
    p = 3
    while p * p <= n:
        if n % p:
            p += 2
        else:
            largest_prime = p
            n /= p

    # If n is a prime number greater than 2
    if n > 2:
        largest_prime = n

    return int(largest_prime)
","while n % 2 == 0:
    largest_prime = 2
    n /= 2

p = 3
while p * p <= n:
    if n % p:
        p += 2
    else:
        largest_prime = p
        n /= p

if n > 2:
    largest_prime = n

return int(largest_prime)",215,16,15.384615384615385,25,7,3,161,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,7.0,13,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,5,7,6,35.161259458730164,99.91187238980949,10.5,1049.0746600929997,58.28192556072221,0.03330395746326983
HumanEval/60,gpt4,"    return n * (n + 1) // 2
",return n * (n + 1) // 2,23,1,23.0,23,2,0,11,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3,5,16.36452797660028,27.0,1.8,48.6,2.7,0.009
HumanEval/61,gpt4,"    stack = []
    for bracket in brackets:
        if bracket == '(':
            stack.append(bracket)
        elif bracket == ')':
            if not stack:
                return False
            stack.pop()
    return len(stack) == 0
","stack = []
for bracket in brackets:
    if bracket == '(':
        stack.append(bracket)
    elif bracket == ')':
        if not stack:
            return False
        stack.pop()
return len(stack) == 0",203,9,21.666666666666668,29,1,0,97,80,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,3,1,5.0,5,3,1,3,2,0,0,0,0,0,1,0,0,0,0,2,5,2,6,17.509775004326936,33.0,1.1666666666666667,38.5,2.138888888888889,0.011
HumanEval/62,gpt4,"    return [i*x for i, x in enumerate(xs)][1:]
","return [i*x for i, x in enumerate(xs)][1:]",42,1,42.0,42,1,0,10,4,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0.0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,1,2,2.0,4.754887502163469,0.5,2.3774437510817346,0.1320802083934297,0.0015849625007211565
HumanEval/63,gpt4,"    if n < 0:
        raise ValueError(""n must be a non-negative integer"")

    # Base cases
    if n == 0 or n == 1:
        return 0
    if n == 2:
        return 1

    fibfib = [0, 0, 1] + [0]*(n-2) # Preallocate list

    # Compute the fibfib numbers
    for i in range(3, n+1):
        fibfib[i] = fibfib[i-1] + fibfib[i-2] + fibfib[i-3]

    return fibfib[n]
","if n < 0:
    raise ValueError(""n must be a non-negative integer"")

if n == 0 or n == 1:
    return 0
if n == 2:
    return 1

fibfib = [0, 0, 1] + [0]*(n-2)

for i in range(3, n+1):
    fibfib[i] = fibfib[i-1] + fibfib[i-2] + fibfib[i-3]

return fibfib[n]",256,14,24.3,56,16,4,111,64,0,0,0,0,0,0,0,3,0,0,1,0,0,1,1,0,4,2,7.5,9,2,1,3,3,1,0,0,0,0,2,0,0,0,0,0,6,6,16,79.50977500432694,187.29612798276648,5.25,983.304671909524,54.62803732830689,0.06243204266092216
HumanEval/64,gpt4,"    vowels = 'aeiou'
    count = sum(1 for char in s if char.lower() in vowels)
    if s and s[-1].lower() == 'y':
        count += 1
    return count
","vowels = 'aeiou'
count = sum(1 for char in s if char.lower() in vowels)
if s and s[-1].lower() == 'y':
    count += 1
return count",130,5,25.2,54,3,0,44,24,0,0,0,0,0,0,0,1,1,0,2,0,0,0,1,0,1,2,5.5,6,3,0,1,1,0,0,0,0,0,0,0,0,0,1,2,5,5,8,35.60964047443681,51.80615605397529,2.8125,145.70481390180552,8.09471188343364,0.01726871868465843
HumanEval/65,gpt4,"    # Convert the integer to a string to get the digits
    str_x = str(x)
    n = len(str_x)

    # If shift is greater than number of digits, return reversed digits
    if shift > n:
        return str_x[::-1]

    # Calculate the actual shift
    actual_shift = shift % n

    # Perform the circular shift
    shifted_str_x = str_x[-actual_shift:] + str_x[:-actual_shift]

    return shifted_str_x
","str_x = str(x)
n = len(str_x)

if shift > n:
    return str_x[::-1]

actual_shift = shift % n

shifted_str_x = str_x[-actual_shift:] + str_x[:-actual_shift]

return shifted_str_x",178,11,24.0,61,1,4,94,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,7.75,13,2,0,1,2,0,0,0,0,0,0,0,0,0,0,0,2,4,6,23.509775004326936,49.82892142331044,3.0,149.4867642699313,8.304820237218406,0.016609640474436815
HumanEval/66,gpt4,"    return sum(ord(c) for c in s if c.isupper())
",return sum(ord(c) for c in s if c.isupper()),44,1,44.0,44,0,0,11,4,0,0,0,0,0,0,0,2,0,0,1,0,0,0,1,0,0,0,0.0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,1,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0
HumanEval/67,gpt4,"    # Extract all the numbers from the string using regular expressions
    numbers = re.findall(r'\d+', s)
    # Convert the numbers to integers and sum them up
    sum_fruits = sum(int(num) for num in numbers)
    # Subtract the sum from the total number of fruits to get the number of mangoes
    return n - sum_fruits
","numbers = re.findall(r'\d+', s)
sum_fruits = sum(int(num) for num in numbers)
return n - sum_fruits",99,3,32.333333333333336,45,0,0,70,24,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,2,8.5,10,3,0,0,1,0,0,0,0,0,0,0,0,0,1,1,2,1,2,2.0,4.754887502163469,0.5,2.3774437510817346,0.1320802083934297,0.0015849625007211565
